stop_id,stop_name
740019092,Järvsö Våga
740019066,Järvsöbacken
740013827,Järvtjärn 805
740019061,Järvzoo
740066679,Jästfabriken
740065877,Jäsängen
740035383,Jäts Kyrka
740060935,Jättagården
740053492,Jättegatan
740052161,Jätten
740055111,Jätten
740051498,Jätten Alguts väg
740010736,Jättendal
740018951,Jättendal Lindstagatan
740063428,Jättene
740071351,Jättes
740059332,Jättestensskolan
740041485,Jättesås
740050444,Jätteåkersvägen
740048948,Jättgrop
740038339,Jättnevägen
740021509,Jättorp
740073570,Jättuna
740073083,Jävre Barksjövägen
740014887,Jävre E4
740073084,Jävre Gamla affären
740073089,Jävre Lekattvägen
740027040,Jävre Shell
740073081,Jävre Sågen
740073737,Jävrebodarna E4
740073082,Jävrevägen 124
740033245,Jävsgård
740043970,Jäxbo
740044402,Jökeln
740069779,Jökelvägen
740047358,Jönisgatan
740025502,Jönköping Bäckadalsgymnasiet
740000090,Jönköping Centralstation
740004234,Jönköping Cigarren
740025508,Jönköping Ekhagen centrum
740021191,Jönköping Elmia
740026044,Jönköping flygplats
740025498,Jönköping Högskolan
740020260,Jönköping Juneporten
740025501,Jönköping Kaptensbo
740025486,Jönköping Kilallén
740025505,Jönköping Kraftgatan
740023267,Jönköping Kungsgatan
740039905,Jönköping Kämpevägen
740024008,Jönköping Länssjukhuset Ryhov
740024006,Jönköping Rådhusparken
740039686,Jönköping Råslätt centrum
740025500,Jönköping Åbolid
740024353,Jönköping Östra centrum
740063302,Jönköpingsvägen
740047385,Jöns Ollesgårdarna
740060903,Jönsagården
740044398,Jönsbacken
740043072,Jönsberg norra
740075414,Jönsberg södra
740043073,Jönsbergs skola
740046947,Jönsbergsvägen Hagge
740022900,Jönsekullevägen
740048792,Jönsgården
740050488,Jönshyttan
740050755,Jönshyttevägen
740062899,Jönslunda
740058387,Jönsstugan
740071983,Jönvik
740010738,Jönåker
740072777,Jönåkers skola
740000349,Jörlanda
740060375,Jörlanda kyrka
740015773,Jörlanda Skola
740013726,Jörn busstation
740000282,Jörn station
740071383,Jörnsvägen
740060673,Jöråsvägen
740065435,Jössagatan
740032509,Jössarinken
740058598,Jössefors Brukshandeln
740058599,Jössefors Folkets Hus
740058602,Jössefors Herrgården
740058600,"Jössefors, Församlingshe"
740058601,"Jössefors, Kiosken"
740027361,Kaalasjärvi vägskäl
740014802,Kaarnevaara
740012470,Kabbarp Dalbyvägen
740012471,Kabbarps smedja
740063425,Kabelstationen
740047628,Kabelvägen
740029786,Kabusa
740030007,Kabusakorset
740043126,Kaflegatan
740023310,Kaga Bygdegård
740010740,Kaga kyrka
740055392,Kagavägen
740033222,Kaggagård
740009832,Kaggbol
740045542,Kaggeholm gård
740024531,Kaggeholm slott
740065767,Kaggens täppa
740069127,Kaggenäs
740063657,Kaggestorp
740052552,Kaggetorp
740069296,Kagghamra
740070246,Kaggs
740014796,Kainulasjärvi
740066798,Kairo
740000326,Kaitum station
740032920,Kajsenborg
740056908,Kajsenborg västra
740022695,Kajsvägen
740070942,Kakdala
740070103,Kakelvägen
740046243,Kaknäs
740020068,Kakuåsens bygdegård
740034854,Kalendervägen
740058280,Kalhyttan
740000877,Kalix busstation
740052855,Kalix centrumskola
740073319,Kalix Folkets Hus
740073177,Kalix Friskola
740023739,Kalix Furuhedsskolan
740074009,Kalix Innanbäcken skolan
740027121,Kalix Järnvägsg vsk Dalv
740011930,Kalix Manhemskolan
740044707,Kalix Morjärvsvägen Kyrkog
740073295,Kalix Ryssgraven
740023745,Kalix Sjukhus
740026932,Kalix Sjukhus Centrumvägen
740001620,Kalix station
740073312,Kalix Stenbäcken
740027530,Kalix Strandängesvägen
740074540,Kalixv/Lillnorgrensbacke
740021297,Kalkbrottsvillorna
740074965,Kalkbrovägen
740048979,Kalkbruket
740063445,Kalkbruket
740071093,Kalkbruksgatan
740054403,Kalkbruksvägen
740070310,Kalknäs skola
740061235,Kalkstensvägen
740038635,Kalkudden
740050490,Kalkåsen
740000445,Kall
740017650,Kall Böle
740018463,Kall östra
740026941,Kallax byn
740026942,Kallax Fiskehamn
740075920,Kallax Skanska/BDX
740059852,Kallblodsgatan
740006286,Kallbäck
740046673,Kallbäck
740035548,Kalldal E4
740066356,Kalle Flygares väg
740038769,Kalle i backen
740051179,Kalle Posts väg
740032318,Kalleberga skola
740059337,Kallebäck
740060534,Kallebäcken
740059338,Kallebäcksvägen
740051615,Kalleguta
740009933,Kallerö vägskäl
740047900,Kallesbacken vsk
740070086,Kallfors
740047132,Kallhaga
740059340,Kallhed
740071085,Kallholmen
740048980,Kallholn
740048995,Kallholn södra
740019782,Kallhålet
740000710,Kallhäll station
740010306,Kallinge F17
740024285,Kallinge kyrka
740023347,Kallinge skola
740000104,Kallinge torg
740032072,Kallingevägen
740037210,Kallkällan
740037218,Kallkällans äldreboende
740069024,Kallkärrsvägen
740022716,Kallmansvägen
740013126,Kallmora
740025445,Kallmora skolan
740048938,Kallmora vsk
740038663,Kallmyravägen
740022719,Kallovavägen
740009961,Kallrigafjärden
740013376,Kallrör
740001134,Kallsedet
740046217,Kallskärsgatan
740040973,Kallsta
740010743,Kallviken
740066460,Kallviken
740073119,Kallviken
740053620,Kallåker
740068495,Kallö
740027430,Kallön vägskäl
740052070,Kalmar Berga Centrum
740000020,Kalmar Centralstation
740022512,Kalmar Chokladfabriken
740022377,Kalmar Flygplatsvägen
740052182,Kalmar Hansa City
740057083,Kalmar Logistikvägen
740014237,Kalmar Länssjukhuset
740072135,Kalmar Malmen
740022516,Kalmar Norrgård
740052058,Kalmar Norrlidens Centrum
740025726,Kalmar Propellervägen
740014365,Kalmar Skogsrået
740022576,Kalmar Snurrom
740022587,Kalmar Svaneberg
740014459,Kalmar Sveaplan
740052052,Kalmar Travbana
740022599,Kalmar Tullhamnen
740022960,Kalmar Öland Airport
740060636,Kalseröd norra
740060638,Kalseröd södra
740059346,Kalshed
740041373,Kalsås
740023975,Kalthus
740064216,Kalv affär
740064185,Kalv kyrkby
740059741,Kalvemossen
740043286,Kalven
740006778,Kalvhaga
740041813,Kalvhagen
740060358,Kalvhagen
740061057,Kalvhagen
740062451,Kalvhagsliden
740066143,Kalvhagsvägen
740017397,Kalvhagsvägen N
740017398,Kalvhagsvägen S
740043054,Kalvhed
740034452,Kalvholmen brygga
740055946,Kalvhult
740067971,Kalvik
740046916,Kalvnäset
740074762,Kalvsbäcken
740055859,Kalvsjö
740019784,Kalvsmur
740036604,Kalvsnäsvägen
740015628,Kalvsund
740024673,Kalvsvik affär
740024677,Kalvsvik såg
740066487,Kalvsviks brygga
740066486,Kalvsviks gård
740035522,Kalvsviks Kyrka
740035442,Kalvsviksvägen Uråsa By
740013830,Kalvträsk
740043760,Kalvudden
740061917,Kalvö
740008582,Kambo
740062929,Kambo
740008583,Kambo gård
740042563,Kambol
740058232,KaMeWa
740064991,Kamgarnsgatan
740048095,Kamholsvägen Dala-Floda
740023741,Kamlunge väg 744
740023034,Kammahav
740036625,Kammenvägen
740069343,Kamomillgränd
740010744,Kampavall
740062972,Kampegården
740042292,Kampegårdsvägen
740046012,Kampementsbacken
740035113,Kampen
740041583,Kamperöd
740041596,Kamperöds höjd
740063748,Kampes
740042255,Kampetorp
740061172,Kampetå
740042534,Kampudden
740046809,Kampvägen
740062529,Kamsgården
740026676,Kamsjö
740042078,Kamstorp
740037404,Kanalbron
740055532,Kanalbron
740069507,Kanalbron (Dalarö)
740069689,Kanalbron (Muskö)
740053068,Kanalen
740066212,Kanalen
740070943,Kanalen
740014450,Kanalvägen
740042856,Kanalvägen
740044530,Kanalvägen
740055447,Kanalvägen
740066881,Kanalvägen
740067508,Kanalvägen
740026628,Kanan
740039438,Kanarpsvägen
740015729,Kanehall
740060229,Kanehallsvägen
740059341,Kanelgatan
740069341,Kanelgränd
740027117,Kangis
740014805,Kangosfors
740026541,Kankberg
740059751,Kanndalen
740059342,Kannebäck
740073995,Kanngårdarna
740049022,Kanonvägen Näset
740037216,Kanotvägen
740071850,Kanotvägen
740072659,Kanslibacken
740042384,Kansliet
740074282,Kanslihusvägen tät
740041294,Kantatvägen
740065703,Kanton
740034995,Kantorsvägen
740054290,Kantorsvägen
740006455,Kantsjö
740072331,Kapellbacken
740044325,Kapellet
740053465,Kapellet
740041265,Kapellevägen
740037759,Kapellgatan
740039148,Kapellgatan
740076277,Kapellgatan
740075720,Kapellrundan nedre
740038047,Kapellsgatan
740001136,Kapellskär färjeterminal
740052931,Kapellvägen
740045183,Kaplansgatan
740063193,Kaplansgatan
740047487,Kaplanstjärn
740048476,Kaplaskogen
740001135,Kappelshamn
740074761,Kapplandsvägen
740038834,Kappsta
740068503,Kappsta
740059343,Kaprifolgatan
740041334,Kaprifolhemmet
740054704,Kaprifolvägen
740060682,Kaprifolvägen
740027969,Kaptensgatan
740055074,Kaptensgatan
740052725,Kaptensgatan (Enköping)
740042838,Kapvägen
740058233,Karaby gård
740012289,Karatofta
740014718,Karats
740044759,Karbenning
740010748,Karbenning kyrka vägskäl
740000903,Karbenning station
740043365,Karbenningsgatan
740021021,Karbo
740067465,Karby gård
740025873,Karby vägskäl
740008144,Karby västra
740008145,Karby östra
740068565,Karbylund
740029250,Karbäcken
740043131,Kardanvägen
740023758,Kardis väg 99
740047545,Kardmakaren
740056536,Kardusen
740015737,Kareby Korsväg
740060252,Kareby kyrka
740071140,Kareby kyrkväg
740015736,Kareby skola
740018862,Karelen
740000878,Karesuando busstation
740073353,Karesuando Dosan
740073355,Karesuando skolor
740075036,Karhuniemi
740036842,Karhuvaara
740023679,Karisgård
740064162,Karkashult
740032422,Karklö brygga
740023683,Karl Gustav
740034187,Karl Gustavs skola
740067198,Karl Johans skola
740021397,Karl Johansv
740033192,Karl XI:s stuga
740006412,Karl-Måns
740031202,Karlaby Maskinstationen
740031204,Karlaby Skånebers Mölla
740031203,Karlaby Änglamark
740022203,Karlanda kyrka
740051067,Karlaparken
740021650,Karlaplan T-bana
740043657,Karlavagnsgatan
740039641,Karlavägen
740046033,Karlavägen
740053208,Karlavägen
740008964,Karlberg
740015186,Karlberg
740038029,Karlberg
740046955,Karlberg
740055516,Karlberg
740058833,Karlberg
740062945,Karlberg
740067714,Karlberg
740069134,Karlberg
740014878,Karlberga
740047684,Karlbergs gård
740046022,Karlbergsvägen
740053411,Karlebo
740010750,Karleby
740009623,Karleby vägskäl
740055435,Karlemåla
740074427,Karlevi vsk
740046340,Karlfeldtsgården
740043586,Karlfeldtsplatsen
740008157,Karlholm Björkängsskolan
740008216,Karlholm Holmsångervägen
740008222,Karlholm Hällskärsvägen
740000270,Karlholm Karlitplan
740024502,Karlholm Klockstapeln
740012703,Karlholm Nöttö
740008105,Karlholm Nöttöbäcken
740008223,Karlholm Värdshusvägen
740038036,Karlkulla
740019068,Karls
740068160,Karls kyrkoruin
740011079,Karls kyrkoruin (Norrtälje)
740060842,Karls torp
740072595,Karlsarvet 59
740073673,Karlsarvet Timber
740013747,Karlsbacka
740009061,Karlsberg
740031969,Karlsberg
740035888,Karlsberg
740047846,Karlsberg
740056513,Karlsberg
740063300,Karlsberg
740064713,Karlsberg
740075332,Karlsberg (Faringe) (Uppsala)
740052756,Karlsbo
740049182,Karlsbodavägen
740064044,Karlsbodavägen Spårv
740056975,Karlsbol
740014753,Karlsborg
740038027,Karlsborg
740038610,Karlsborg
740053102,Karlsborg
740055634,Karlsborg
740055891,Karlsborg
740067885,Karlsborg
740070678,Karlsborg
740038955,Karlsborg (Berglunda)
740024048,Karlsborg Bredvägen
740000256,Karlsborg busstation
740020199,Karlsborg Göta Kanal
740020200,Karlsborg Haganäset
740020202,Karlsborg Hanken väg 49
740004255,Karlsborg S Skogen väg 49
740062392,Karlsborg vårdcentral
740068508,Karlsborg västra
740068509,Karlsborg östra
740052919,Karlsborgsvägen
740074544,Karlsborgsvägen/Dalvägen
740074543,Karlsborgsvägen/Åsvägen
740074759,Karlsby fäbodar
740025304,Karlsbyheden
740047863,Karlsbyn
740013967,Karlsbäck
740075498,Karlsdalsallén
740047602,Karlsfors
740062523,Karlsfors
740053076,Karlsfors vsk
740076165,Karlsgatan
740026517,Karlsgård
740030928,Karlsgård
740046728,Karlsgårdarna
740062530,Karlsgården
740022772,Karlsgärde
740032092,Karlsgärde
740022460,Karlshamn
740040991,Karlshamn centrum väst
740000073,Karlshamn station
740064760,Karlshed
740066875,Karlshem
740033967,Karlshem brygga
740037559,Karlshemsvägen
740062282,Karlsholm
740062187,Karlsholme
740032929,Karlshult
740032895,Karlshult norra
740037270,Karlshäll
740040499,Karlsjö
740074266,Karlsjö
740054731,Karlskog
740020293,Karlskoga Alfred Nobels torg
740024433,Karlskoga Baggängsvägen
740000176,Karlskoga Busstation
740021268,Karlskoga Centrumleden
740024435,Karlskoga Ekeby
740004270,Karlskoga Immetorp norra
740024434,Karlskoga Katrinedalsgatan
740022016,Karlskoga lasarettet
740021212,Karlskoga Norra Bråten
740073411,Karlskoga Norsvägen
740021221,Karlskoga Rosendal
740021219,Karlskoga Sandviken
740021098,Karlskoga Värmlandsvägen
740021263,Karlskoga Österledsskolan
740021264,Karlskoga Östra kyrkogården
740072357,"Karlskoga, Gesällgatan N"
740072358,"Karlskoga, Halläningsgat"
740072359,"Karlskoga, Lötgårdarna"
740072364,"Karlskoga, Spelgatan"
740031800,Karlskrona Amiralen
740040917,Karlskrona Amiralitetstorget
740032188,Karlskrona campus Gräsvik
740000230,Karlskrona Centralstation
740023372,Karlskrona centrum
740020699,Karlskrona Handelshamnen
740020510,Karlskrona Kungsplan
740024915,Karlskrona Mariedal Motellet
740024365,Karlskrona sjukhus huvudentré
740069265,Karlskronaviksvägen
740032342,Karlskronavägen
740065901,Karlskär
740026838,Karlslund
740047614,Karlslund
740050326,Karlslund
740055210,Karlslund
740062255,Karlslund
740063269,Karlslund
740065886,Karlslund
740069946,Karlslund
740074847,Karlslund (Vassunda)
740008514,Karlslund Börje
740049942,Karlslund Klockhammar
740069496,Karlslunds marina
740069486,Karlslunds plan
740053844,Karlslunds skola
740020947,Karlslundsgatan
740050562,Karlslundsv Vedevåg
740065216,Karlslätt
740030530,Karlsnäs
740036047,Karlsro
740039322,Karlsro
740041933,Karlsro
740052167,Karlsro
740054040,Karlsro
740062158,Karlsro
740068222,Karlsro
740049972,Karlsro Gräve
740043782,Karlsrovägen
740072094,Karlsrovägen
740057716,Karlstad Algatan
740057597,Karlstad Alstersgatan
740057675,Karlstad Anisvägen
740057611,Karlstad Axgatan
740057565,Karlstad Babordsgatan
740057620,Karlstad Basungatan
740057696,Karlstad Bellevue
740057691,Karlstad Bernstadsgatan
740057736,Karlstad Biltema
740057838,Karlstad Björkås
740057727,Karlstad Blekegatan
740057579,Karlstad Blockgatan
740057643,Karlstad Bollas väg
740057636,Karlstad Brobyvägen
740057773,Karlstad Bromsgatan
740057662,Karlstad Bryngfjorden
740010760,Karlstad Busstationen
740057583,Karlstad Bågegatan
740057568,Karlstad Bäckebogatan
740057700,Karlstad Campus Futurum
740057602,Karlstad CCC
740024623,Karlstad Centralsjukhuset huvudentrén
740073275,Karlstad Centralsjukhuset klarälvsentré
740000070,Karlstad Centralstation
740041109,Karlstad Dagvindsgatan
740057715,Karlstad Dahlgrensgatan
740057693,Karlstad Dalagatan
740021275,Karlstad Drottninggatan
740057657,Karlstad Dyevägen
740057702,Karlstad Elkroken
740057732,Karlstad Elverumsbron
740057542,Karlstad Engholmsgatan
740057747,Karlstad Enmyrsgatan
740057619,Karlstad Fagottgatan
740057545,Karlstad Faktorigatan
740057672,Karlstad Fruktvägen
740057614,Karlstad Frödingshöjd
740057610,Karlstad Frögatan
740057543,Karlstad Furustigen
740057664,Karlstad Fältspatsvägen
740057566,Karlstad Färjestad Gård
740057706,Karlstad Gaperudsgatan
740057551,Karlstad Geijersgatan
740057766,Karlstad Gelinsgatan
740057765,Karlstad Gillbergsgatan
740057703,Karlstad Granhult
740057746,Karlstad Granmyrsgatan
740057767,Karlstad Gruvgången
740057666,Karlstad Gråstensvägen
740034400,Karlstad Gränsgatan
740024608,Karlstad Gustaf Fröding
740057601,Karlstad Hagaborg
740057576,Karlstad Hagatorget
740057641,Karlstad Henstad Gård
740057752,Karlstad Hööksgatan
740057627,Karlstad Idalagatan
740034753,Karlstad Idrottens hus
740036026,Karlstad Ilanda IP
740023258,Karlstad Inre hamn
740057646,Karlstad Jan Ersas väg
740057780,Karlstad Jägartorpet
740057632,Karlstad Jättens väg
740057634,Karlstad Kaprifolgatan
740023578,Karlstad Karolinen
740024636,Karlstad Kasernhöjden
740057638,Karlstad Kavaljersvägen
740057628,Karlstad Klaravik
740057618,Karlstad Klarinettgatan
740057785,Karlstad Klarälvsgatan
740057592,Karlstad Korsets Kapell
740057615,Karlstad Kronoparkens C
740057717,Karlstad Kvarnberget
740036029,Karlstad Köpmannagatan
740057790,Karlstad Köpvägen
740057541,Karlstad Lambergsgatan
740057720,Karlstad Landerivägen
740057697,Karlstad Lillkullegatan
740057682,Karlstad Lingonstigen
740057704,Karlstad Lorensberg
740057726,Karlstad Lovartsgatan
740057580,Karlstad Låglandsgatan
740057711,Karlstad Långtäppan
740023579,Karlstad Länsstyrelsen
740057685,Karlstad Lövvägen
740057645,Karlstad Majas väg
740057677,Karlstad Malörtsvägen
740057625,Karlstad Mellangatan
740057624,Karlstad Millénsgatan
740057642,Karlstad Mjölnartorpet
740057635,Karlstad Mor Märtas väg
740057705,Karlstad Mosserudsgatan
740057589,Karlstad Mossgatan
740057756,Karlstad Mårbackagatan
740057640,Karlstad Mässgatan
740057591,Karlstad N Kyrkogården
740041133,Karlstad Nattvindsgatan
740024635,Karlstad Nobelgymnasiet
740057709,Karlstad Norra Rud
740057575,Karlstad Nygatan
740057561,Karlstad Näbbgatan
740034861,Karlstad Nöjesfabriken
740057644,Karlstad Olas väg
740057718,Karlstad Oldevigsgatan
740057546,Karlstad Olovsgatan
740057731,Karlstad Orkangatan
740057562,Karlstad Orrholmsplan
740057607,Karlstad Oskarslund
740057745,Karlstad Ovanmyrsgatan
740057655,Karlstad Paleniusparken
740057842,Karlstad Penningvägen
740057584,Karlstad Plintgatan
740057686,Karlstad Polhemsgatan
740057578,Karlstad Ramgatan
740057599,Karlstad Ransätersgatan
740025602,Karlstad Rattgatan
740057728,Karlstad Regnvindsgatan
740022197,Karlstad Residenstorget
740035989,Karlstad Romstadsvägen
740057719,Karlstad Rosenborg
740073975,Karlstad Ruds bytespunkt
740057712,Karlstad Ruds Centrum
740057570,Karlstad Rudsplan
740057710,Karlstad Rudsskogen
740057714,Karlstad Rudsskolan
740057621,Karlstad Rönndungen
740057809,Karlstad Sannagatan
740057749,Karlstad Seminariegatan
740057687,Karlstad Sidogatan
740034859,Karlstad Sjöstad
740057669,Karlstad Skåre Centrum
740057665,Karlstad Skåre Herrgård
740057671,Karlstad Skönviksvägen
740057663,Karlstad Soldattorpet
740057791,Karlstad Solhemsgatan
740057690,Karlstad Solviksgatan
740057630,Karlstad Spårgatan
740057552,Karlstad Stagnellska
740025773,Karlstad Stenhagsgatan
740057673,Karlstad Stodeneskolan
740057676,Karlstad Stodenevägen
740057604,Karlstad Stora Torget
740057730,Karlstad Stormgatan
740057660,Karlstad Strandhagag
740057755,Karlstad Strandvägen
740057608,Karlstad Strågatan
740057563,Karlstad Styrbordsgatan
740057647,Karlstad Sunnegatan
740057547,Karlstad Sveagatan
740057581,Karlstad Sydvärnsgatan
740057692,Karlstad Söderäng
740057555,Karlstad Södra Råtorp
740057622,Karlstad Talludden
740057540,Karlstad Teknikcenter
740057651,Karlstad Tingvalla IP
740057679,Karlstad Tjäderstigen
740057678,Karlstad Transtigen
740057544,Karlstad Tulegatan
740057595,Karlstad Ulvsbygatan 19
740023232,Karlstad Universitetet
740057680,Karlstad Uttervägen
740057653,Karlstad Valhallagatan
740057548,Karlstad Vasagatan
740057557,Karlstad Vikengatan
740030406,Karlstad Vikentunneln
740057631,Karlstad Violgatan
740023265,Karlstad Vågmästaren
740057761,Karlstad Vårdc. Gripen
740057605,Karlstad Våxnäs Centrum
740034399,Karlstad Våxnäshallen
740057661,Karlstad Älvåker
740057708,Karlstad Öjenäsgatan
740024615,Karlstad Östra Infarten
740022229,"Karlstad, Bergvik Coop"
740057556,"Karlstad, Bergvik Maxi"
740057772,"Karlstad, Blåljusbyn"
740057652,"Karlstad, Brigadmuseet"
740030407,"Karlstad, Duettgatan"
740033001,"Karlstad, Engelska skolan"
740024599,"Karlstad, Fadderortsgatan"
740073809,"Karlstad, Forest Hill"
740057955,"Karlstad, Färjestad Trav & Arena"
740057734,"Karlstad, Gjuterigatan 13"
740024241,"Karlstad, Golfbanan Jakobsberg"
740004330,"Karlstad, Gruvplan"
740057609,"Karlstad, Gräsdalsgatan 11"
740057713,"Karlstad, Gunnern"
740057574,"Karlstad, Hantverkaregatan"
740060046,"Karlstad, Hällmarksgatan"
740057792,"Karlstad, IKEA"
740036028,"Karlstad, Ilanda Köpcentrum"
740057577,"Karlstad, Innebandyarena"
740057957,"Karlstad, Jägartorpsvägen"
740057701,"Karlstad, Klasmossen"
740057764,"Karlstad, Konduktörsgatan"
740057616,"Karlstad, Kronoparkskyrkan"
740057707,"Karlstad, Kronoskogsgatan"
740057623,"Karlstad, Kroppkärrsbadet"
740057681,"Karlstad, Kroppkärrsskolan"
740041122,"Karlstad, Kvällsvindsgatan"
740057594,"Karlstad, Kyrkogårdsallén"
740057822,"Karlstad, Körkarlsvägen"
740057733,"Karlstad, Lambergets ind omr"
740074929,"Karlstad, Lidl Kroppkärr"
740057639,"Karlstad, Liljecronas väg"
740057684,"Karlstad, Lorensbergparken"
740044902,"Karlstad, Mariebergs IP"
740057750,"Karlstad, Mariebergsskogen"
740057637,"Karlstad, Morbror Rubens väg"
740074930,"Karlstad, Munkebolsgatan"
740057840,"Karlstad, Nils Holgersso"
740057656,"Karlstad, Norra Fjärstadsg"
740074931,"Karlstad, Norra Stockfallet"
740044861,"Karlstad, Norra Älvåker"
740057598,"Karlstad, Norrstrandsparken"
740057688,"Karlstad, Norrstrandsskolan"
740057600,"Karlstad, Norrstrandstorget"
740057564,"Karlstad, Orrholmsgaraget"
740075537,"Karlstad, Packhusallén"
740057582,"Karlstad, Petersbergsgatan"
740038859,"Karlstad, Regionens hus"
740057668,"Karlstad, Renvallsvägen"
740057763,"Karlstad, Rosenbad"
740071056,"Karlstad, Skutberget Camping"
740072619,"Karlstad, Skutbergsvägen"
740044927,"Karlstad, Skårekyrkan"
740057844,"Karlstad, Solskiftesgata"
740057721,"Karlstad, Sommarro"
740057956,"Karlstad, Stallplatsväge"
740022249,"Karlstad, Sundsta/Älvkullen"
740057573,"Karlstad, Sundstabadet"
740057778,"Karlstad, Södra Fjärstadsgatan"
740057779,"Karlstad, Södra Gärdesgatan"
740044784,"Karlstad, Södra Järpetan"
740057650,"Karlstad, Södra Klaragatan"
740022299,"Karlstad, Södra Kyrkogatan"
740074928,"Karlstad, Tallmarksgatan"
740074896,"Karlstad, Tomtebogatan"
740057786,"Karlstad, Trangärdstorpsvägen"
740057613,"Karlstad, Vårdc. Västerstrand"
740044860,"Karlstad, Våxnäs bytespunkt"
740016957,"Karlstad, Välsviken handelsområde"
740057629,"Karlstad, Västerstrandsskolan"
740057744,"Karlstad, Västra Stockfallet"
740057698,"Karlstad, Zakrisdalsslingan"
740073274,"Karlstad, Älvdalsgatan"
740057633,"Karlstad, Ö Gustavsbergsvägen"
740057603,"Karlstad, Östra Torggatan"
740010761,Karlstorp
740012032,Karlstorp
740030042,Karlstorp
740031920,Karlstorp
740038430,Karlstorp
740041664,Karlstorp
740054362,Karlstorp
740057198,Karlstorp
740040529,Karlstorp Silverdalsvägen
740035187,Karlstorp Växjö
740043161,Karlstorpsporten
740034519,Karlsudd brygga
740068697,Karlsudd vägskäl
740014366,Karlsvik
740046329,Karlsvik
740048452,Karlsvik
740071845,Karlsvik
740047738,Karlsvik nedre
740037272,Karlsviksvägen
740055834,Karlsäng
740068115,Karlsängens vägskäl
740065543,Karlsövägen
740050294,Karltorp
740070092,Karltorp
740038005,Karlåker
740028947,Karläng
740010762,Karmansbo
740007919,Karolinas väg
740018075,Karolinelund
740064110,Karolinelund
740012127,Karolinska institutet Biomedicum
740046068,Karolinska institutet västra
740046073,Karolinska sjukhuset Eugeniavägen
740001179,Karolinska sjukhuset norra
740046093,Karolinska vägen
740026357,Karonsbo E12
740051364,Karosserigatan
740030800,Karpalund Byggmästare Nyström
740010763,Karpalund Lagerhusföreningen
740030748,Karpalund Stationsvägen
740044267,Karpgatan
740066141,Karpvägen
740071473,Karsbo
740057458,Karsbol
740058603,Karsbol
740061479,Karsegården
740037286,Karsemålavägen
740068862,Karsholm
740030810,Karsholmsvägen
740062332,Karshult
740019069,Karsjö
740061679,Karsjö
740019071,Karsjö Karsjöbäcken
740019074,Karsjö Kättingvägen
740019070,Karsjö norra
740019083,Karsjö Nylåks
740053335,Karsnäs
740016797,Karstadsvik
740022114,Karstorp
740022461,Karstorp
740049445,Karstorp
740054803,Karstorp
740055776,Karstorp
740062505,Karstorp
740054802,Karstorps gård
740026081,Karsudden
740057846,Karsvalla
740067104,Karsvretavägen
740040059,Karsåsvägen
740039373,Karsätter
740063385,Kartegården
740061155,Kartegårdsvägen
740042826,Karten
740057847,Karterud
740010764,Karthagen
740039037,Kartstugan
740063086,Kartåsen
740014975,Karungi Byn
740075163,Karungi Skola
740022937,Karungi väg 99
740014027,Karups mölla
740014018,Karups Nygård
740065665,Karusellplan
740021027,Karö
740009949,Karö vägskäl
740010086,Karövägen
740027617,Kasa
740035514,Kasa Grundbergs garage
740026649,Kasamark
740031001,Kasamark Kasamarks skola
740009167,Kasbol
740042231,Kase
740042340,Kasebacken
740063352,Kasebergsvägen
740041598,Kasebuarne
740041251,Kasebukten
740042774,Kasen
740010765,Kasenberg
740042399,Kasene
740041554,Kasepussen
740041486,Kaserna
740047819,Kaserngården
740072850,Kasernskogen
740037506,Kasgarn
740011740,Kasgarn (Strängnäs)
740014239,Kasinge
740027452,Kasker
740014786,Kassa väg 99
740031434,Kassagården
740067036,Kassavägen
740013928,Kassjö
740074444,Kassjö Norra
740070944,Kassle
740069041,Kassmyra
740023946,Kastberga gård
740020859,Kastberga skola
740033055,Kasteberg
740034499,Kastellet brygga
740020515,Kastellgatan
740066729,Kastellgården
740072896,Kastenhof
740064022,Kasthallsvägen
740014238,Kastlösa
740051455,Kastlösa Bjärby
740051459,Kastlösa norra
740051460,Kastlösa södra
740051721,Kastmansgatan
740069997,Katarinagården
740063310,Katebo
740037144,Kateboda
740035079,Katedralskolan
740063173,Katedralskolan Brunsbogatan
740062841,Katerydsvägen
740065066,Katolska kyrkan
740009912,Katrineberg
740037998,Katrineberg
740055303,Katrineberg
740062849,Katrineberg
740062984,Katrineberg
740001475,Katrinebergs folkhögskola
740059850,Katrinebergsgatan
740008515,Katrinebergsvägen
740039152,Katrinebergsvägen
740041532,Katrinedal
740058337,Katrinedal
740064917,Katrinedalsgatan 20
740019306,Katrineholm
740022999,Katrineholm Brunnsgatan
740000166,Katrineholm Centralstation
740021321,Katrineholm Djupvik
740021318,Katrineholm Duveholmshallen
740022017,Katrineholm Jägaregatan
740022881,Katrineholm Järnvägsparken
740022879,Katrineholm Kyrkogatan
740022898,Katrineholm Källmogatan
740021387,Katrineholm Laggarhult
740022886,Katrineholm Lovisebergsgatan
740021319,Katrineholm Nyhemsskolan
740021614,Katrineholm Nävertorps torg
740021506,Katrineholm Rådjursstigen
740022882,Katrineholm Rönngatan
740022997,Katrineholm Sjölandsvägen
740022891,Katrineholm Stallgårdsvägen
740022890,Katrineholm Stenbergs plan
740022909,Katrineholm Stensättersgatan
740021927,Katrineholm Stockholmsvägen
740022901,Katrineholm Strandgården
